1pctl,10pctl,50pctl,90pct,99pct,stddev,op,op,op,op,op,op,op,op,op,op,op,op,op,op,op
7.29734e-05,7.30765e-05,7.32441e-05,7.35044e-05,7.35758e-05,1.37764e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,yl,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,StreamWait-after-yl-b4-y,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.29728e-05,7.31233e-05,7.32877e-05,7.3422e-05,7.35787e-05,1.21784e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,yl,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,StreamWait-after-yl-b4-y,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.38977e-05,7.39842e-05,7.41636e-05,7.43899e-05,7.45334e-05,1.47556e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,yl,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,StreamWait-after-yl-b4-y,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.1839e-05,7.20222e-05,7.22099e-05,7.23515e-05,7.24858e-05,1.2913e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,yl,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.06079e-05,7.0749e-05,7.08796e-05,7.10811e-05,7.12179e-05,1.25836e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,yl,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.06565e-05,7.07258e-05,7.09328e-05,7.11815e-05,7.14044e-05,1.57537e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,yl,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,StreamWait-after-yl-b4-y,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.06803e-05,7.08097e-05,7.08917e-05,7.12127e-05,7.13825e-05,1.6804e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,yl,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,StreamWait-after-yl-b4-y,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.09585e-05,7.09841e-05,7.11205e-05,7.1275e-05,7.15634e-05,1.28056e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,yl,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,WaitSend,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.46314e-05,7.47378e-05,7.48998e-05,7.49823e-05,7.50687e-05,9.36839e-08,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,yl,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,WaitSend,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.23608e-05,7.24826e-05,7.26235e-05,7.27247e-05,7.28087e-05,9.28186e-08,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,yl,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,WaitSend,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.47671e-05,7.49082e-05,7.50259e-05,7.51264e-05,7.54499e-05,1.11404e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,yl,CudaEventSync-after-b4-PostSend,PostSend,WaitSend,StreamWait-after-yl-b4-y,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.48536e-05,7.4927e-05,7.50735e-05,7.52125e-05,7.54449e-05,1.16899e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,yl,CudaEventSync-after-b4-PostSend,PostSend,WaitSend,WaitRecv,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.25836e-05,7.26895e-05,7.27863e-05,7.29151e-05,7.30613e-05,9.45263e-08,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,yl,CudaEventSync-after-b4-PostSend,PostSend,WaitSend,WaitRecv,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.85129e-05,7.86823e-05,7.88911e-05,7.92591e-05,7.94442e-05,2.14979e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,yl,StreamWait-after-yl-b4-y,PostSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.79645e-05,7.80333e-05,7.81956e-05,7.84006e-05,7.84777e-05,1.31838e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,yl,StreamWait-after-yl-b4-y,PostSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.77192e-05,7.78484e-05,7.81041e-05,7.8344e-05,7.84226e-05,1.822e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,yl,StreamWait-after-yl-b4-y,PostSend,WaitRecv,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.77836e-05,7.79482e-05,7.81062e-05,7.83308e-05,7.85507e-05,1.6243e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,yl,StreamWait-after-yl-b4-y,PostSend,WaitRecv,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.91721e-05,7.93754e-05,7.95121e-05,7.96992e-05,7.97999e-05,1.30574e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,yl,StreamWait-after-yl-b4-y,PostSend,WaitRecv,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.94747e-05,7.95692e-05,7.96838e-05,7.98761e-05,7.99962e-05,1.22364e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,yl,StreamWait-after-yl-b4-y,PostSend,WaitSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.82618e-05,7.86044e-05,7.89353e-05,7.91081e-05,7.93004e-05,2.22212e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,yl,PostSend,StreamWait-after-yl-b4-y,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.77947e-05,7.79339e-05,7.80827e-05,7.82254e-05,7.83348e-05,1.17819e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,yl,PostSend,StreamWait-after-yl-b4-y,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.77753e-05,7.78534e-05,7.79806e-05,7.81027e-05,7.84994e-05,1.15072e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,yl,PostSend,StreamWait-after-yl-b4-y,WaitRecv,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.75676e-05,7.77694e-05,7.79365e-05,7.82134e-05,7.83898e-05,1.68355e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,yl,PostSend,StreamWait-after-yl-b4-y,WaitRecv,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.91295e-05,7.92614e-05,7.94076e-05,7.95672e-05,7.98121e-05,1.291e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,yl,PostSend,StreamWait-after-yl-b4-y,WaitRecv,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.932e-05,7.94164e-05,7.95556e-05,7.96783e-05,7.9834e-05,1.06203e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,yl,PostSend,StreamWait-after-yl-b4-y,WaitSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.84692e-05,7.90601e-05,7.93305e-05,7.95742e-05,7.9673e-05,2.50185e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,yl,PostSend,WaitRecv,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.79009e-05,7.81913e-05,7.8347e-05,7.85048e-05,7.86766e-05,1.33651e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,yl,PostSend,WaitRecv,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.81296e-05,7.82037e-05,7.83789e-05,7.85352e-05,7.88109e-05,1.3556e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,yl,PostSend,WaitRecv,StreamWait-after-yl-b4-y,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.7919e-05,7.80947e-05,7.83395e-05,7.84921e-05,7.85962e-05,1.53889e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,yl,PostSend,WaitRecv,StreamWait-after-yl-b4-y,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.88476e-05,7.89414e-05,7.91457e-05,7.92934e-05,7.93735e-05,1.23093e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,yl,PostSend,WaitRecv,StreamWait-after-yl-b4-y,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.63698e-05,7.6647e-05,7.6891e-05,7.70495e-05,7.72243e-05,1.72588e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,yl,PostSend,WaitRecv,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.56732e-05,7.58328e-05,7.60369e-05,7.62515e-05,7.7078e-05,2.42822e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,yl,PostSend,WaitRecv,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.55922e-05,7.5803e-05,7.59592e-05,7.61672e-05,7.62673e-05,1.41531e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,yl,PostSend,WaitRecv,yr,StreamWait-after-yl-b4-y,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.57415e-05,7.58609e-05,7.60029e-05,7.61469e-05,7.63533e-05,1.22648e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,yl,PostSend,WaitRecv,yr,StreamWait-after-yl-b4-y,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.56777e-05,7.57945e-05,7.59767e-05,7.62853e-05,7.71964e-05,2.61576e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,yl,PostSend,WaitRecv,yr,WaitSend,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.94055e-05,7.95279e-05,7.96474e-05,7.97931e-05,8.01522e-05,1.27281e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,yl,PostSend,WaitRecv,WaitSend,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.70922e-05,7.72046e-05,7.72949e-05,7.73926e-05,7.75433e-05,8.22585e-08,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,yl,PostSend,WaitRecv,WaitSend,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.94307e-05,7.9639e-05,7.97555e-05,7.98762e-05,7.99025e-05,9.31956e-08,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,yl,PostSend,WaitSend,StreamWait-after-yl-b4-y,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.95834e-05,7.96885e-05,7.98454e-05,7.9973e-05,8.02152e-05,1.26429e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,yl,PostSend,WaitSend,WaitRecv,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.72159e-05,7.7276e-05,7.74333e-05,7.75863e-05,7.78179e-05,1.1843e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,yl,PostSend,WaitSend,WaitRecv,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.89502e-05,7.90287e-05,7.92192e-05,7.95338e-05,8.17583e-05,5.02988e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,StreamWait-after-yl-b4-y,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.7779e-05,7.78942e-05,7.80948e-05,7.83935e-05,7.85942e-05,1.77234e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,StreamWait-after-yl-b4-y,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.7739e-05,7.78652e-05,7.80857e-05,7.83095e-05,7.8452e-05,1.65516e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,StreamWait-after-yl-b4-y,WaitRecv,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.77354e-05,7.78067e-05,7.80157e-05,7.81845e-05,7.8332e-05,1.48207e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,StreamWait-after-yl-b4-y,WaitRecv,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.93661e-05,7.94457e-05,7.95348e-05,7.96782e-05,7.97954e-05,9.08465e-08,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,StreamWait-after-yl-b4-y,WaitRecv,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.94158e-05,7.95202e-05,7.96315e-05,7.97667e-05,7.99345e-05,9.40255e-08,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,StreamWait-after-yl-b4-y,WaitSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.90079e-05,7.91656e-05,7.92477e-05,7.93905e-05,7.95493e-05,1.01143e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,WaitRecv,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.79729e-05,7.80509e-05,7.82636e-05,7.84258e-05,7.84561e-05,1.28091e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,WaitRecv,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.79253e-05,7.79959e-05,7.81353e-05,7.82971e-05,7.85926e-05,1.20257e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,WaitRecv,StreamWait-after-yl-b4-y,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.77542e-05,7.79931e-05,7.81215e-05,7.82781e-05,7.84337e-05,1.28882e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,WaitRecv,StreamWait-after-yl-b4-y,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.85829e-05,7.88019e-05,7.89358e-05,7.91264e-05,7.92336e-05,1.34038e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,WaitRecv,StreamWait-after-yl-b4-y,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.67519e-05,7.69185e-05,7.70434e-05,7.71918e-05,7.73357e-05,1.17314e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,WaitRecv,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.54151e-05,7.55759e-05,7.57622e-05,7.59369e-05,7.60292e-05,1.33032e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,WaitRecv,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.53894e-05,7.56865e-05,7.58784e-05,7.60525e-05,7.61568e-05,1.39927e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,WaitRecv,yr,StreamWait-after-yl-b4-y,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.55824e-05,7.56709e-05,7.58669e-05,7.60303e-05,7.61414e-05,1.25319e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,WaitRecv,yr,StreamWait-after-yl-b4-y,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.55145e-05,7.55932e-05,7.57587e-05,7.59133e-05,7.61269e-05,1.30851e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,WaitRecv,yr,WaitSend,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.94457e-05,7.95347e-05,7.96616e-05,7.98814e-05,8.01195e-05,1.34406e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,WaitRecv,WaitSend,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.7201e-05,7.72934e-05,7.74102e-05,7.75644e-05,7.76957e-05,9.34843e-08,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,WaitRecv,WaitSend,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.95133e-05,7.9576e-05,7.97364e-05,7.98805e-05,8.02322e-05,1.28127e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,WaitSend,StreamWait-after-yl-b4-y,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.95472e-05,7.96229e-05,7.97455e-05,7.98316e-05,7.99312e-05,8.13219e-08,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,WaitSend,WaitRecv,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.71172e-05,7.73203e-05,7.74551e-05,7.76315e-05,7.7853e-05,1.27499e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,WaitSend,WaitRecv,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.83407e-05,7.8474e-05,7.86816e-05,7.89317e-05,7.89625e-05,1.59102e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yl,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.77739e-05,7.78383e-05,7.80546e-05,7.8213e-05,7.84721e-05,1.51362e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yl,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.76207e-05,7.77324e-05,7.79268e-05,7.81335e-05,7.81516e-05,1.42242e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yl,StreamWait-after-yl-b4-y,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.76049e-05,7.77593e-05,7.79174e-05,7.80564e-05,7.82632e-05,1.37339e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yl,StreamWait-after-yl-b4-y,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.84868e-05,7.86218e-05,7.88086e-05,7.90042e-05,7.90748e-05,1.37281e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yl,StreamWait-after-yl-b4-y,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.63505e-05,7.65163e-05,7.6724e-05,7.69621e-05,7.70589e-05,1.62374e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yl,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.55875e-05,7.57306e-05,7.60077e-05,7.62708e-05,7.74665e-05,3.35561e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yl,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.57178e-05,7.5918e-05,7.60453e-05,7.62521e-05,7.63203e-05,1.30217e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yl,yr,StreamWait-after-yl-b4-y,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.56217e-05,7.57728e-05,7.59548e-05,7.61405e-05,7.62804e-05,1.33928e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yl,yr,StreamWait-after-yl-b4-y,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.55791e-05,7.57873e-05,7.59534e-05,7.61602e-05,7.6379e-05,1.60024e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yl,yr,WaitSend,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.86001e-05,7.87052e-05,7.88574e-05,7.90621e-05,7.91531e-05,1.32417e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yl,WaitSend,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.63256e-05,7.65973e-05,7.67471e-05,7.69789e-05,7.7065e-05,1.57365e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yl,WaitSend,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.09148e-05,7.09981e-05,7.11546e-05,7.12806e-05,7.1371e-05,1.0654e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,yl,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.07954e-05,7.09129e-05,7.10888e-05,7.13106e-05,7.24799e-05,2.98974e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,yl,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.08141e-05,7.1024e-05,7.11787e-05,7.13688e-05,7.1519e-05,1.30364e-07,start,Scatter,PostRecv,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,WaitRecv,yr,yl,StreamWait-after-yl-b4-y,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
